CLNT_ID,NO_SIMF,APPL_ID,AP_PRJ_IDENT,SITE_ID,CLNT_NAME,AD_NAME,AD_FIRST_NAME,STATUS_SIMF,CORR_ADDR,PHONE,FAX,SERVICE,SUBSERVICE,TRANS_TYPE,FREQ,FREQ_PAIR,NUM_STATION,ERP_PWR_DBM,EQ_PWR,GAIN,LOSS,BWIDTH,IB,IP,HDDP,HDLP,ZONA,STN_TYPE,EQUIP_TYPE,BHP,EQ_MFR,TX_EQP_ID,CONFIG_PLZN_CODE,EQ_MDL,ANT_MFR,ANT_MDL,HGT_ANT,AZIM,ELEV_ANGLE,MASTER_PLZN_CODE,EMIS_CLASS_1,STN_NAME,STN_ADDR,CALLSIGN,SID_LONG,SID_LAT,CIRCUIT_LEN,LAT_DEG,LAT_MIN,LAT_SEC,LAT_DIR_IND,LONG_DEG,LONG_MIN,LONG_SEC,LONG_DIR_IND,AREA_OF_SERVICE,MAX_COV_RADIUS,H_ASL,NUM_SETS,CURR_LIC_NUM,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UMUR_ISR,VILLAGE,CITY,DISTRICT,PROVINCE,SV_ID,SS_ID,TO_APPL_ID,TO_CLNT_ID,LINK_ID,MASA_LAKU,ARCHIV_DATE,TO_SITE_ID,STASIUN_LAWAN,RECEV_TYPE,TO_CALLSIGN,TO_LAT_DEG,TO_LAT_MIN,TO_LAT_SEC,TO_LAT_DIR_IND,TO_LONG_DEG,TO_LONG_MIN,TO_LONG_SEC,TO_LONG_DIR_IND,COST_CAT,AP_REQUEST_TYPE,TGL_QUERY
8071,3634534,02068653122024,2024MM139091,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,8192.445,7881.125,1,53.71241,.48,30.9,1,56000,.06,.29,0,0,Z5,,,,NEC,E2273736,V,PASOLINK NEO 8G STM-1,ANDREW CORPORATION,VHLP2-71W_V,40,23.6372488059155,-.105448250914359,V,8G19D7W,RHA003_Kabaena,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81031111,-5.26981111,17.944,5,16,11.32,S,121,48,37.12,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang,BOMBANA,KABAENA,SULAWESI TENGGARA",,,1,02941492-000SU/2620242029,13-DEC-24,23-DEC-24,21-DEC-29,0,RAHAMPUU,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02068653122024,8071,15709739,22-DEC-25,,0001,ADL153_BMT Tedubara,,,5,7,16.725,S,121,52,32.025,E,,N,04-MAY-25
00105553,3443171,02015760072024,2024PP002098,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,6740,7080,1,65.3897,.5,42.4,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2148315,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,FPX10-64_V,82,359.201553365165,-.188635780936924,V,40M0D7W,RHA003_KABAENA,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,48.323,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",,,1,02881756-000SU/2620242029,08-JUL-24,17-JUL-24,16-JUL-29,0,,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02015760072024,00105553,15465680,16-JUL-25,,0002,ADL013_POLEANG TIMUR,,,4,49,58,S,121,48,15,E,,N,04-MAY-25
00105553,3443168,02015757072024,2024PP002098,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,6500,6840,1,65.3897,.5,42.4,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2148319,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,FPX10-64_V,82,359.201553365165,-.188635780936924,V,40M0D7W,RHA003_KABAENA,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,48.323,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",,,1,02881750-000SU/2620242029,08-JUL-24,17-JUL-24,16-JUL-29,0,,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02015757072024,00105553,15465684,16-JUL-25,,0002,ADL013_POLEANG TIMUR,,,4,49,58,S,121,48,15,E,,N,04-MAY-25
8071,3527744,02046849092024,2024MM113190,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,15131,14641,1,59.6897,.5,36.7,1,28000,.06,.29,0,0,Z5,,,,NEC,E2212013,V,IPASOLINK400_15GHZ,NEC ANTEN,ASL2-145DS_V,18,280.140585707198,.454835457212812,V,15G1D7W,COI767_COMBAT TEOMOKOLE,"Jl. Poros Rahadopi, Teomokole, Kec. Kabaena, Kabupaten Bombana, Sulawesi Tenggara 93781",,121.8376875,-5.2746875,3.082,5,16,28.875,S,121,50,15.675,E,"Jl. Poros Rahadopi, Teomokole, Kec. Kabaena, Kabupaten Bombana, Sulawesi Tenggara 93781,BOMBANA,KABAENA,SULAWESI TENGGARA",,,1,02918482-000SU/2620242029,10-SEP-24,24-SEP-24,22-SEP-29,0,TEOMOKOLE,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02046849092024,8071,15579924,23-SEP-25,,0001,RHA003_KABAENA,,,5,16,11.32,S,121,48,37.12,E,,N,04-MAY-25
00105553,3443170,02015759072024,2024PP002098,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,6620,6960,1,65.3897,.5,42.4,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2148291,H,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,FPX10-64_H,82,359.201553365165,-.188635780936924,H,40M0D7W,RHA003_KABAENA,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,48.323,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",,,1,02881755-000SU/2620242029,08-JUL-24,17-JUL-24,16-JUL-29,0,,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02015759072024,00105553,15465656,16-JUL-25,,0002,ADL013_POLEANG TIMUR,,,4,49,58,S,121,48,15,E,,N,04-MAY-25
8071,0126760,10130416112020,2020SW2920,4240,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Land Mobile (public),LM Registered Stations,Transmitter,1858,1763,,57.5103,20,17.5,1,0,0,0,21896,2354,Z5,1,BASE,,NOKIA SIEMENS NETWORKS (NSN),E1799611,,FLEXI MULTI RADIO BASE STATION,KATHREIN,K739710,82,,,V,,RHA003MM1_Kabaena,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",1,92,1,,27-NOV-20,,14-DEC-20,,,BOMBANA,KABAENA,SULAWESI TENGGARA,10,370,,8071,,,,,,,,,,,,,,,,,N,04-MAY-25
8071,0126760,10130415112020,2020SW2920,4239,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Land Mobile (public),LM Registered Stations,Transmitter,1858,1763,,57.5103,20,17.5,1,0,0,0,21896,2354,Z5,1,BASE,,NOKIA SIEMENS NETWORKS (NSN),E1799611,,FLEXI MULTI RADIO BASE STATION,KATHREIN,K739710,82,,,V,,RHA003MM1_Kabaena,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",1,92,1,,27-NOV-20,,14-DEC-20,,,BOMBANA,KABAENA,SULAWESI TENGGARA,10,370,,8071,,,,,,,,,,,,,,,,,N,04-MAY-25
8071,1965930/2,02856182052023,2024MM139088,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,15145,14655,1,60.1103,.2,37.1,0,56000,.06,.29,0,0,Z5,,,,"NIPPON ELECTRIC CO,LTD (NEC)",E2273730,V,"PASOLINK NEO KAPASITAS STM-1, DENGAN FREKUENSI 15 GHZ",ANDREW CORPORATION,VHLP2-142_V,40,4.52926830008049,-.269221415952019,V,15G1D7W,RHA003_Kabaena,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81031111,-5.26981111,3.314,5,16,11.32,S,121,48,37.12,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang,BOMBANA,KABAENA,SULAWESI TENGGARA",,,1,,13-DEC-24,13-DEC-24,18-JUN-28,0,RAHAMPUU,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02856182052023,8071,15709730,18-JUN-26,,0001,RHA032_DMT Baliara,,,5,14,23.775,S,121,48,45.675,E,,N,04-MAY-25
00105553,3443169,02015758072024,2024PP002098,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,6540,6880,1,65.3897,.5,42.4,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2148299,H,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,FPX10-64_H,82,359.201553365165,-.188635780936924,H,40M0D7W,RHA003_KABAENA,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang",,121.81027778,-5.26972222,48.323,5,16,11,S,121,48,37,E,"Jl. Poros Sikeli - Teomokole, Ds. Rahampuu, Kec. Kabaena, Kab. Bombang, BOMBANA, KABAENA, SULAWESI TENGGARA",,,1,02881752-000SU/2620242029,08-JUL-24,17-JUL-24,16-JUL-29,0,,BOMBANA,KABAENA,SULAWESI TENGGARA,2,200,02015758072024,00105553,15465664,16-JUL-25,,0002,ADL013_POLEANG TIMUR,,,4,49,58,S,121,48,15,E,,N,04-MAY-25
00103494,0195497,034106062015,,00022,"PLN (PERSERO), PT.",,,Granted,JL. TRUNOJOYO BLOK M 1 NO.135KEBAYORAN BARU KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12110,021 - 7261122,021 - 7221330,Land Mobile (private),Standard,Transmitter,160.075,165.075,,45.9794,25,3,1,16,2.72,.13,23933,2578,Z5,1,BASE,159179,"MOTOROLA COMMUNICATIONS,ELECTRONICS INC",E1466432,V,GM3188V,,DEFAULT VHF 3  DB OMNI,20,0,0,V,F3EJN,BS. PIDIS SIKELI,JL. POROS SIKELI,,121.84444444,-5.23,88.45,5,13,48,S,121,50,40,E,"JL. POROS SIKELI, BOMBANA, SULAWESI TENGGARA, KABAENA BARA",25000,43,1,01814696-000SU/2620152020,17-JUN-15,19-JUN-15,18-JUN-25,9,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,3,300,034106062015,00103494,9239677,18-JUN-25,,00025,REP. KERATON,,,5,29,3,S,122,36,6,E,,N,04-MAY-25
00103494,0420496,034323012017,,0005,"PLN (PERSERO), PT.",,,Granted,JL. TRUNOJOYO BLOK M 1 NO.135KEBAYORAN BARU KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12110,021 - 7261122,021 - 7221330,Land Mobile (private),Standard,Transmitter,170.8,170.8,,46.98,25,3,0,16,2.72,.13,23933,2578,Z5,1,BASE,160736,"MOTOROLA COMMUNICATIONS,ELECTRONICS INC",E1466431,V,GM3188,,DEFAULT VHF 3  DB OMNI,15,,,V,F3EJN,BASE STATION PIDIS SIKELI,"JLN. SIKELI, DESA SIKELI, KECAMATAN KABAENA BARAT, KAB, BOMBANA",,121.79933333,-5.26561111,54.52,5,15,56.2,S,121,47,57.6,E,"JLN. SIKELI, DESA SIKELI, KECAMATAN KABAENA BARAT, KAB, BOMBANA, BOMBANA, KABAENA BARAT, SULAWESI TENGGARA",25000,10,1,01926535-000SU/2620172022,16-JAN-17,24-JAN-17,23-JAN-27,8,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,3,300,034323012017,00103494,10216810,23-JAN-26,,0001,BASE STATION PIDIS MAWASANGKA,,,5,16,59.7,S,122,17,29.5,E,,N,04-MAY-25
00105553,0975780,02230020102020,2020PP010055,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,14417,14907,,62.0103,.2,43,1,28000,.06,.29,17873,1936,Z5,1,,1786944,NEC,E1455929,V,IPASOLINK400_15GHZ,ANDREW CORPORATION,VHLPX4-15_V,45,184.505265793056,.350343314830856,V,G7WJN,RHA032_DMT BALIARA,"DESA BALIARA, KAB. BOMBANA, SULAWESI TENGGARA",,121.8127,-5.23993056,3.31,5,14,23.75,S,121,48,45.72,E,"DESA BALIARA, KAB. BOMBANA, SULAWESI TENGGARA, BOMBANA, KABAENA BARAT, SULAWESI TENGGARA",,100,1,02350673-000SU/2620202025,01-OCT-20,02-OCT-20,01-OCT-25,4,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,02230020102020,00105553,12262378,01-OCT-25,,0002,RHA003_KABAENA,Receiver,,5,16,11.17,S,121,48,37.22,E,,N,04-MAY-25
8071,0126760,10130445112020,2020SW2921,4268,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Land Mobile (public),LM Registered Stations,Transmitter,1858,1763,,57.5103,20,17.5,1,0,0,0,21896,2354,Z5,1,BASE,,NOKIA SIEMENS NETWORKS (NSN),E1799611,,FLEXI MULTI RADIO BASE STATION,KATHREIN,K739710,50,,,V,,RHA032MM1_DMT Baliara,Desa Baliara Kab.Bombana Kendari,,121.81277778,-5.24,,5,14,24,S,121,48,46,E,"Desa Baliara Kab.Bombana Kendari, BOMBANA, KABAENA BARAT, SULAWESI TENGGARA",1,60,1,,27-NOV-20,,14-DEC-20,,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,10,370,,8071,,,,,,,,,,,,,,,,,N,04-MAY-25
8608,3383702,02000430052024,2024MM61145,0001,"XLSMART TELECOM SEJAHTERA, PT.",DIAN SISWARINI,DIAN,Granted,XLSMART TOWER JL. H.R. RASUNA SAID BLOK X-5 KAV.11-12. RT/RW 007/002 KUNINGAN TIMURSETIABUDI KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12950,021 - 5761881,021 - 5761880,Fixed Service,PP,Transmitter,6460,6800,1,55.99784,.038,42.2,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2107677,V,NEC iPasolink VR4 Radio Frekuensi,RADIO FREQUENCY SYSTEM (RFS),DAX8-65_V,50,343.688793613758,-.169801602680705,V,6G46D7W,3321789G9 Sikeli Bombana,"Sikeli, Kabaena Barat, Kabupaten Bombana, Sulawesi Tenggara",,121.80218056,-5.26283889,50.762,5,15,46.22,S,121,48,7.85,E,"Sikeli, Kabaena Barat, Kabupaten Bombana, Sulawesi Tenggara,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA",,0,1,02861487-000SU/2620242029,07-MAY-24,16-MAY-24,15-MAY-29,0,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,02000430052024,8608,15383029,15-MAY-26,,0002,3322208G9 Waemputang Bombana,,,4,49,20.99,S,121,40,22.33,E,,N,04-MAY-25
8071,1965930/2,02856182052023,2024MM139088,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,14655,15145,1,60.1103,.2,37.1,0,56000,.06,.29,0,0,Z5,,,,"NIPPON ELECTRIC CO,LTD (NEC)",E2273729,V,"PASOLINK NEO KAPASITAS STM-1, DENGAN FREKUENSI 15 GHZ",ANDREW CORPORATION,VHLP2-142_V,40,184.529050655201,.246689694657405,V,14G7D7W,RHA032_DMT Baliara,DESA BALIARA KEC KABAENA KAB BUTON SULAWESI TENGGARA,,121.8126875,-5.2399375,3.314,5,14,23.775,S,121,48,45.675,E,"DESA BALIARA KEC KABAENA KAB BUTON SULAWESI TENGGARA,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA",,,1,,13-DEC-24,13-DEC-24,18-JUN-28,0,BALIARA,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,02856182052023,8071,15709730,18-JUN-26,,0002,RHA003_Kabaena,,,5,16,11.32,S,121,48,37.12,E,,N,04-MAY-25
8071,0528128/3,028747122017,2024MM105614,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7198,7359,1,53.8897,.5,30.9,1,28000,.06,.29,0,0,Z5,,,,NEC,E2194178,V,IPASOLINK200_7GHZ,ANDREW CORPORATION,VHLP2-71W_V,40,,,V,7G20D7W,RHA032_DMT Baliara,DESA BALIARA KEC KABAENA KAB BUTON SULAWESI TENGGARA,,121.8126875,-5.2399375,14.855,5,14,23.775,S,121,48,45.675,E,"DESA BALIARA KEC KABAENA KAB BUTON SULAWESI TENGGARA,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA",,,1,,19-AUG-24,19-AUG-24,09-JAN-28,0,BALIARA,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,028747122017,8071,15545103,09-JAN-26,,0002,ADL153_BMT Tedubara,,,5,7,16.725,S,121,52,32.025,E,,N,04-MAY-25
8608,3647920,02071032012025,2025MM452,0001,"XLSMART TELECOM SEJAHTERA, PT.",DIAN SISWARINI,DIAN,Granted,XLSMART TOWER JL. H.R. RASUNA SAID BLOK X-5 KAV.11-12. RT/RW 007/002 KUNINGAN TIMURSETIABUDI KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12950,021 - 5761881,021 - 5761880,Fixed Service,PP,Transmitter,6540,,1,55.99784,.038,42.2,1,40000,.06,.29,0,0,Z5,,,,NEC Corporation,E2279811,H,NEC iPasolink VR4 Radio Frekuensi,RADIO FREQUENCY SYSTEM (RFS),DAX8-65_H,50,343.682332088566,-.166451113876652,H,6G54D7W,4321789E SIKELI BOMBANA,"Sikeli, Kec. Kabaena Barat, Kab. Bombana, Sulawesi Tenggara",,121.8021875,-5.2628125,50.767,5,15,46.125,S,121,48,7.875,E,"Sikeli, Kec. Kabaena Barat, Kab. Bombana, Sulawesi Tenggara,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA",,,1,02945535-000SU/2620252026,03-JAN-25,13-JAN-25,12-JAN-26,0,BALIARA SELATAN,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,02071032012025,8608,15723342,12-JAN-26,,0002,4322208E WAEMPUTANG BOMBANA,,,4,49,20.775,S,121,40,22.125,E,,N,04-MAY-25
00105553,0975781,02230021102020,2020PP010055,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,14753,15243,,62.0103,.2,43,1,28000,.06,.29,17873,1936,Z5,1,,1786944,NEC,E1455929,V,IPASOLINK400_15GHZ,ANDREW CORPORATION,VHLPX4-15_V,45,184.505265793056,.350343314830856,V,G7WJN,RHA032_DMT BALIARA,"DESA BALIARA, KAB. BOMBANA, SULAWESI TENGGARA",,121.8127,-5.23993056,3.31,5,14,23.75,S,121,48,45.72,E,"DESA BALIARA, KAB. BOMBANA, SULAWESI TENGGARA, BOMBANA, KABAENA BARAT, SULAWESI TENGGARA",,100,1,02351033-000SU/2620202025,01-OCT-20,02-OCT-20,01-OCT-25,4,,BOMBANA,KABAENA BARAT,SULAWESI TENGGARA,2,200,02230021102020,00105553,12262380,01-OCT-25,,0002,RHA003_KABAENA,Receiver,,5,16,11.17,S,121,48,37.22,E,,N,04-MAY-25
8071,2632428/2,02899052082023,2024MM132117,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7955.25,8266.57,1,57.8897,.5,30.9,0,29650,.06,.29,0,0,Z5,,,,NEC Corporation,E2258005,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW CORPORATION,VHLPX2-71W_V,70,101.641653788963,-.214034932459795,V,7G96D7W,COI065_Combat Rohul,"PT REI, DESA LENGORA PANTAI, KECAMATAN KABAENA TENGAH, KABUPATEN BOMBANA, SULAWESI TENGGARA",,121.9794375,-5.1323125,37.966,5,7,56.325,S,121,58,45.975,E,"PT REI, DESA LENGORA PANTAI, KECAMATAN KABAENA TENGAH, KABUPATEN BOMBANA, SULAWESI TENGGARA,BOMBANA,KABAENA TENGAH,SULAWESI TENGGARA",,,1,,12-NOV-24,12-NOV-24,26-AUG-28,0,LENGORA,BOMBANA,KABAENA TENGAH,SULAWESI TENGGARA,2,200,02899052082023,8071,15674483,27-AUG-25,,0002,BAU058_DMT Kenapanapa,,,5,12,3.825,S,122,18,53.775,E,,N,04-MAY-25
8071,0902592/3,02166449062020,2024MM131321,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7226,7387,1,56.9206,.4,30.9,0,7000,.06,.29,0,0,Z5,,,,NEC,E2256441,V,PASOLINK-7GHz,"NIPPON ELECTRIC CO,LTD (NEC)",BSL2-W71DS-M_V,40,,,V,7G23D7W,COI065_COMBAT JETY SSUMG1,"PT REI, DESA LENGORA PANTAI, KECAMATAN KABAENA TENGAH, KABUPATEN BOMBANA, SULAWESI TENGGARA",,121.9794375,-5.1323125,37.966,5,7,56.325,S,121,58,45.975,E,"PT REI, DESA LENGORA PANTAI, KECAMATAN KABAENA TENGAH, KABUPATEN BOMBANA, SULAWESI TENGGARA,BOMBANA,KABAENA TENGAH,SULAWESI TENGGARA",,,1,,08-NOV-24,08-NOV-24,07-JUN-25,0,LENGORA,BOMBANA,KABAENA TENGAH,SULAWESI TENGGARA,2,200,02166449062020,8071,15671779,07-JUN-26,,0002,BAU058_DMT KENAPANAPA,,,5,12,3.825,S,122,18,53.775,E,,N,04-MAY-25
00103494,0195497,034106062015,,00019,"PLN (PERSERO), PT.",,,Granted,JL. TRUNOJOYO BLOK M 1 NO.135KEBAYORAN BARU KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12110,021 - 7261122,021 - 7221330,Land Mobile (private),Standard,Transmitter,160.075,165.075,,45.9794,25,3,1,16,2.72,.13,23933,2578,Z5,1,BASE,159179,"MOTOROLA COMMUNICATIONS,ELECTRONICS INC",E1466432,V,GM3188V,,DEFAULT VHF 3  DB OMNI,20,0,0,V,F3EJN,BS. PLTS 2,DONGKALA,,122.04222222,-5.30638889,65,5,18,23,S,122,2,32,E,"DONGKALA, BOMBANA, SULAWESI TENGGARA, KABAENA TIMU",25000,23,1,01814699-000SU/2620152020,17-JUN-15,19-JUN-15,18-JUN-25,9,,BOMBANA,KABAENA TIMUR,SULAWESI TENGGARA,3,300,034106062015,00103494,9239687,18-JUN-25,,00025,REP. KERATON,,,5,29,3,S,122,36,6,E,,N,04-MAY-25
